Start runing encode (mbh, subshot_060_1.0, dev11, 1117, 1152) at 05-Aug-2013 17:21:02
Start runing encode (mbh, subshot_060_1.0, test12, 2267, 2277) at 06-Aug-2013 01:28:40
Finish runing encode (mbh, subshot_060_1.0, test12, 1948, 1958) at 06-Aug-2013 01:28:44
Finish runing encode (mbh, subshot_060_1.0, test12, 2036, 2046) at 06-Aug-2013 01:28:52
Start runing encode (mbh, subshot_060_1.0, test12, 2289, 2299) at 06-Aug-2013 01:28:55
Start runing encode (mbh, subshot_060_1.0, test12, 2300, 2310) at 06-Aug-2013 01:28:55
Finish runing encode (mbh, subshot_060_1.0, test12, 1959, 1969) at 06-Aug-2013 01:28:57
Finish runing encode (mbh, subshot_060_1.0, test12, 2014, 2024) at 06-Aug-2013 01:29:01
Start runing encode (mbh, subshot_060_1.0, test12, 2322, 2332) at 06-Aug-2013 01:29:10
Start runing encode (mbh, subshot_060_1.0, test12, 2311, 2321) at 06-Aug-2013 01:29:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2025, 2035) at 06-Aug-2013 01:29:11
Finish runing encode (mbh, subshot_060_1.0, test12, 1992, 2002) at 06-Aug-2013 01:29:11
Finish runing encode (mbh, subshot_060_1.0, test12, 1981, 1991) at 06-Aug-2013 01:29:14
Start runing encode (mbh, subshot_060_1.0, test12, 2355, 2365) at 06-Aug-2013 01:29:26
Start runing encode (mbh, subshot_060_1.0, test12, 2344, 2354) at 06-Aug-2013 01:29:26
Finish runing encode (mbh, subshot_060_1.0, test12, 2047, 2057) at 06-Aug-2013 01:29:26
Start runing encode (mbh, subshot_060_1.0, test12, 2377, 2387) at 06-Aug-2013 01:29:26
Start runing encode (mbh, subshot_060_1.0, test12, 2366, 2376) at 06-Aug-2013 01:29:27
Start runing encode (mbh, subshot_060_1.0, test12, 2333, 2343) at 06-Aug-2013 01:29:27
Finish runing encode (mbh, subshot_060_1.0, test12, 2058, 2068) at 06-Aug-2013 01:29:30
Finish runing encode (mbh, subshot_060_1.0, test12, 2003, 2013) at 06-Aug-2013 01:29:36
Start runing encode (mbh, subshot_060_1.0, test12, 2399, 2409) at 06-Aug-2013 01:29:40
Finish runing encode (mbh, subshot_060_1.0, test12, 1970, 1980) at 06-Aug-2013 01:29:41
Finish runing encode (mbh, subshot_060_1.0, test12, 2069, 2079) at 06-Aug-2013 01:29:47
Finish runing encode (mbh, subshot_060_1.0, test12, 2080, 2090) at 06-Aug-2013 01:29:48
Start runing encode (mbh, subshot_060_1.0, test12, 2432, 2442) at 06-Aug-2013 01:29:55
Start runing encode (mbh, subshot_060_1.0, test12, 2421, 2431) at 06-Aug-2013 01:29:55
Start runing encode (mbh, subshot_060_1.0, test12, 2443, 2453) at 06-Aug-2013 01:30:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2157, 2167) at 06-Aug-2013 01:30:12
Start runing encode (mbh, subshot_060_1.0, test12, 2454, 2464) at 06-Aug-2013 01:30:25
Start runing encode (mbh, subshot_060_1.0, test12, 2465, 2475) at 06-Aug-2013 01:30:26
Finish runing encode (mbh, subshot_060_1.0, test12, 2146, 2156) at 06-Aug-2013 01:30:33
Start runing encode (mbh, subshot_060_1.0, test12, 2476, 2486) at 06-Aug-2013 01:30:41
Finish runing encode (mbh, subshot_060_1.0, test12, 2124, 2134) at 06-Aug-2013 01:30:47
Finish runing encode (mbh, subshot_060_1.0, test12, 2091, 2101) at 06-Aug-2013 01:30:49
Start runing encode (mbh, subshot_060_1.0, test12, 2487, 2497) at 06-Aug-2013 01:30:55
Start runing encode (mbh, subshot_060_1.0, test12, 2509, 2519) at 06-Aug-2013 01:30:55
Start runing encode (mbh, subshot_060_1.0, test12, 2498, 2508) at 06-Aug-2013 01:30:56
Finish runing encode (mbh, subshot_060_1.0, test12, 2168, 2178) at 06-Aug-2013 01:31:15
Finish runing encode (mbh, subshot_060_1.0, test12, 2135, 2145) at 06-Aug-2013 01:31:20
Start runing encode (mbh, subshot_060_1.0, test12, 2520, 2530) at 06-Aug-2013 01:31:26

Finish runing encode (mbh, subshot_060_1.0, test12, 2179, 2189) at 06-Aug-2013 01:31:32
Finish runing encode (mbh, subshot_060_1.0, test12, 2201, 2211) at 06-Aug-2013 01:31:37
Finish runing encode (mbh, subshot_060_1.0, test12, 2190, 2200) at 06-Aug-2013 01:31:39
Start runing encode (mbh, subshot_060_1.0, test12, 2531, 2541) at 06-Aug-2013 01:31:41
Start runing encode (mbh, subshot_060_1.0, test12, 2542, 2552) at 06-Aug-2013 01:31:41
Start runing encode (mbh, subshot_060_1.0, test12, 2553, 2563) at 06-Aug-2013 01:31:41
Finish runing encode (mbh, subshot_060_1.0, test12, 2102, 2112) at 06-Aug-2013 01:31:42
Finish runing encode (mbh, subshot_060_1.0, test12, 2234, 2244) at 06-Aug-2013 01:31:49
Start runing encode (mbh, subshot_060_1.0, test12, 2564, 2574) at 06-Aug-2013 01:31:56
Start runing encode (mbh, subshot_060_1.0, test12, 2575, 2585) at 06-Aug-2013 01:31:56
Finish runing encode (mbh, subshot_060_1.0, test12, 2212, 2222) at 06-Aug-2013 01:32:01
Finish runing encode (mbh, subshot_060_1.0, test12, 2322, 2332) at 06-Aug-2013 01:32:06
Finish runing encode (mbh, subshot_060_1.0, test12, 2267, 2277) at 06-Aug-2013 01:32:06
Finish runing encode (mbh, subshot_060_1.0, test12, 2223, 2233) at 06-Aug-2013 01:32:08
Start runing encode (mbh, subshot_060_1.0, test12, 2597, 2607) at 06-Aug-2013 01:32:10
Start runing encode (mbh, subshot_060_1.0, test12, 2586, 2596) at 06-Aug-2013 01:32:10
Start runing encode (mbh, subshot_060_1.0, test12, 2608, 2618) at 06-Aug-2013 01:32:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2256, 2266) at 06-Aug-2013 01:32:12
Finish runing encode (mbh, subshot_060_1.0, test12, 2278, 2288) at 06-Aug-2013 01:32:16
Finish runing encode (mbh, subshot_060_1.0, test12, 2245, 2255) at 06-Aug-2013 01:32:22
Start runing encode (mbh, subshot_060_1.0, test12, 2630, 2640) at 06-Aug-2013 01:32:25
Start runing encode (mbh, subshot_060_1.0, test12, 2619, 2629) at 06-Aug-2013 01:32:25
Start runing encode (mbh, subshot_060_1.0, test12, 2641, 2651) at 06-Aug-2013 01:32:40
Finish runing encode (mbh, subshot_060_1.0, test12, 2410, 2420) at 06-Aug-2013 01:32:48
Finish runing encode (mbh, subshot_060_1.0, test12, 2300, 2310) at 06-Aug-2013 01:32:49
Finish runing encode (mbh, subshot_060_1.0, test12, 2289, 2299) at 06-Aug-2013 01:32:50
Finish runing encode (mbh, subshot_060_1.0, test12, 2432, 2442) at 06-Aug-2013 01:32:54
Start runing encode (mbh, subshot_060_1.0, test12, 2652, 2662) at 06-Aug-2013 01:32:55
Start runing encode (mbh, subshot_060_1.0, test12, 2663, 2673) at 06-Aug-2013 01:32:55
Finish runing encode (mbh, subshot_060_1.0, test12, 2421, 2431) at 06-Aug-2013 01:33:08
Start runing encode (mbh, subshot_060_1.0, test12, 2685, 2695) at 06-Aug-2013 01:33:11
Start runing encode (mbh, subshot_060_1.0, test12, 2696, 2706) at 06-Aug-2013 01:33:11
Start runing encode (mbh, subshot_060_1.0, test12, 2707, 2717) at 06-Aug-2013 01:33:25
Finish runing encode (mbh, subshot_060_1.0, test12, 2399, 2409) at 06-Aug-2013 01:33:30
Finish runing encode (mbh, subshot_060_1.0, test12, 2388, 2398) at 06-Aug-2013 01:33:30
Finish runing encode (mbh, subshot_060_1.0, test12, 2311, 2321) at 06-Aug-2013 01:33:34
Finish runing encode (mbh, subshot_060_1.0, test12, 2377, 2387) at 06-Aug-2013 01:33:36
Finish runing encode (mbh, subshot_060_1.0, test12, 2476, 2486) at 06-Aug-2013 01:33:37
Finish runing encode (mbh, subshot_060_1.0, test12, 2366, 2376) at 06-Aug-2013 01:33:38
Start runing encode (mbh, subshot_060_1.0, test12, 2740, 2750) at 06-Aug-2013 01:33:40

Start runing encode (mbh, subshot_060_1.0, test12, 2762, 2772) at 06-Aug-2013 01:33:41
Start runing encode (mbh, subshot_060_1.0, test12, 2729, 2739) at 06-Aug-2013 01:33:41
Start runing encode (mbh, subshot_060_1.0, test12, 2751, 2761) at 06-Aug-2013 01:33:41
Finish runing encode (mbh, subshot_060_1.0, test12, 2454, 2464) at 06-Aug-2013 01:33:41
Finish runing encode (mbh, subshot_060_1.0, test12, 2498, 2508) at 06-Aug-2013 01:33:48
Finish runing encode (mbh, subshot_060_1.0, test12, 2355, 2365) at 06-Aug-2013 01:33:52
Start runing encode (mbh, subshot_060_1.0, test12, 2784, 2794) at 06-Aug-2013 01:33:55

Start runing encode (mbh, subshot_060_1.0, test12, 2773, 2783) at 06-Aug-2013 01:33:55
Finish runing encode (mbh, subshot_060_1.0, test12, 2465, 2475) at 06-Aug-2013 01:33:56
Finish runing encode (mbh, subshot_060_1.0, test12, 2487, 2497) at 06-Aug-2013 01:34:02
Start runing encode (mbh, subshot_060_1.0, test12, 2828, 2838) at 06-Aug-2013 01:34:10
Start runing encode (mbh, subshot_060_1.0, test12, 2817, 2827) at 06-Aug-2013 01:34:10
Start runing encode (mbh, subshot_060_1.0, test12, 2806, 2816) at 06-Aug-2013 01:34:10
Finish runing encode (mbh, subshot_060_1.0, test12, 2509, 2519) at 06-Aug-2013 01:34:12
Start runing encode (mbh, subshot_060_1.0, test12, 2850, 2860) at 06-Aug-2013 01:34:25
Start runing encode (mbh, subshot_060_1.0, test12, 2839, 2849) at 06-Aug-2013 01:34:25
Start runing encode (mbh, subshot_060_1.0, test12, 2861, 2871) at 06-Aug-2013 01:34:40
Finish runing encode (mbh, subshot_060_1.0, test12, 2520, 2530) at 06-Aug-2013 01:34:49
Finish runing encode (mbh, subshot_060_1.0, test12, 2542, 2552) at 06-Aug-2013 01:34:52
Start runing encode (mbh, subshot_060_1.0, test12, 2872, 2882) at 06-Aug-2013 01:34:55
Start runing encode (mbh, subshot_060_1.0, test12, 2883, 2893) at 06-Aug-2013 01:34:55
Finish runing encode (mbh, subshot_060_1.0, test12, 2553, 2563) at 06-Aug-2013 01:34:56
Finish runing encode (mbh, subshot_060_1.0, test12, 2531, 2541) at 06-Aug-2013 01:35:02
Start runing encode (mbh, subshot_060_1.0, test12, 2916, 2926) at 06-Aug-2013 01:35:10
Start runing encode (mbh, subshot_060_1.0, test12, 2894, 2904) at 06-Aug-2013 01:35:10
Start runing encode (mbh, subshot_060_1.0, test12, 2905, 2915) at 06-Aug-2013 01:35:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2586, 2596) at 06-Aug-2013 01:35:21
Start runing encode (mbh, subshot_060_1.0, test12, 2927, 2937) at 06-Aug-2013 01:35:26
Finish runing encode (mbh, subshot_060_1.0, test12, 2564, 2574) at 06-Aug-2013 01:35:27
Finish runing encode (mbh, subshot_060_1.0, test12, 2575, 2585) at 06-Aug-2013 01:35:30
Start runing encode (mbh, subshot_060_1.0, test12, 2949, 2959) at 06-Aug-2013 01:35:40
Start runing encode (mbh, subshot_060_1.0, test12, 2938, 2948) at 06-Aug-2013 01:35:40
Finish runing encode (mbh, subshot_060_1.0, test12, 2597, 2607) at 06-Aug-2013 01:35:49
Finish runing encode (mbh, subshot_060_1.0, test12, 2608, 2618) at 06-Aug-2013 01:35:50
Finish runing encode (mbh, subshot_060_1.0, test12, 2641, 2651) at 06-Aug-2013 01:35:55
Start runing encode (mbh, subshot_060_1.0, test12, 2971, 2981) at 06-Aug-2013 01:35:55
Start runing encode (mbh, subshot_060_1.0, test12, 2960, 2970) at 06-Aug-2013 01:35:56
Finish runing encode (mbh, subshot_060_1.0, test12, 2707, 2717) at 06-Aug-2013 01:36:02
Finish runing encode (mbh, subshot_060_1.0, test12, 2685, 2695) at 06-Aug-2013 01:36:04
Finish runing encode (mbh, subshot_060_1.0, test12, 2652, 2662) at 06-Aug-2013 01:36:05
Finish runing encode (mbh, subshot_060_1.0, test12, 2696, 2706) at 06-Aug-2013 01:36:06
Start runing encode (mbh, subshot_060_1.0, test12, 3004, 3014) at 06-Aug-2013 01:36:10
Start runing encode (mbh, subshot_060_1.0, test12, 2982, 2992) at 06-Aug-2013 01:36:10
Finish runing encode (mbh, subshot_060_1.0, test12, 2663, 2673) at 06-Aug-2013 01:36:11
Start runing encode (mbh, subshot_060_1.0, test12, 3015, 3025) at 06-Aug-2013 01:36:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2674, 2684) at 06-Aug-2013 01:36:15
Finish runing encode (mbh, subshot_060_1.0, test12, 2718, 2728) at 06-Aug-2013 01:36:19
Start runing encode (mbh, subshot_060_1.0, test12, 3037, 3047) at 06-Aug-2013 01:36:25
Start runing encode (mbh, subshot_060_1.0, test12, 3026, 3036) at 06-Aug-2013 01:36:26
Finish runing encode (mbh, subshot_060_1.0, test12, 2729, 2739) at 06-Aug-2013 01:36:26
Finish runing encode (mbh, subshot_060_1.0, test12, 2619, 2629) at 06-Aug-2013 01:36:31
Finish runing encode (mbh, subshot_060_1.0, test12, 2762, 2772) at 06-Aug-2013 01:36:39
Start runing encode (mbh, subshot_060_1.0, test12, 3081, 3091) at 06-Aug-2013 01:36:40
Start runing encode (mbh, subshot_060_1.0, test12, 3059, 3069) at 06-Aug-2013 01:36:40
Finish runing encode (mbh, subshot_060_1.0, test12, 2630, 2640) at 06-Aug-2013 01:36:48
Finish runing encode (mbh, subshot_060_1.0, test12, 2806, 2816) at 06-Aug-2013 01:36:49
Finish runing encode (mbh, subshot_060_1.0, test12, 2740, 2750) at 06-Aug-2013 01:36:51
Finish runing encode (mbh, subshot_060_1.0, test12, 2751, 2761) at 06-Aug-2013 01:36:54
Start runing encode (mbh, subshot_060_1.0, test12, 3114, 3124) at 06-Aug-2013 01:36:56
Start runing encode (mbh, subshot_060_1.0, test12, 3092, 3102) at 06-Aug-2013 01:36:56
Finish runing encode (mbh, subshot_060_1.0, test12, 2795, 2805) at 06-Aug-2013 01:36:59
Finish runing encode (mbh, subshot_060_1.0, test12, 2817, 2827) at 06-Aug-2013 01:37:10
Start runing encode (mbh, subshot_060_1.0, test12, 3136, 3146) at 06-Aug-2013 01:37:10
Finish runing encode (mbh, subshot_060_1.0, test12, 2850, 2860) at 06-Aug-2013 01:37:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2828, 2838) at 06-Aug-2013 01:37:20
Finish runing encode (mbh, subshot_060_1.0, test12, 2839, 2849) at 06-Aug-2013 01:37:20
Finish runing encode (mbh, subshot_060_1.0, test12, 2784, 2794) at 06-Aug-2013 01:37:20
Start runing encode (mbh, subshot_060_1.0, test12, 3169, 3179) at 06-Aug-2013 01:37:26
Start runing encode (mbh, subshot_060_1.0, test12, 3147, 3157) at 06-Aug-2013 01:37:26
Start runing encode (mbh, subshot_060_1.0, test12, 3180, 3190) at 06-Aug-2013 01:37:26
Start runing encode (mbh, subshot_060_1.0, test12, 3191, 3201) at 06-Aug-2013 01:37:41
Finish runing encode (mbh, subshot_060_1.0, test12, 2773, 2783) at 06-Aug-2013 01:37:42
Finish runing encode (mbh, subshot_060_1.0, test12, 2883, 2893) at 06-Aug-2013 01:37:43
Finish runing encode (mbh, subshot_060_1.0, test12, 2861, 2871) at 06-Aug-2013 01:37:45
Start runing encode (mbh, subshot_060_1.0, test12, 3224, 3234) at 06-Aug-2013 01:37:55
Start runing encode (mbh, subshot_060_1.0, test12, 3202, 3212) at 06-Aug-2013 01:37:55
Start runing encode (mbh, subshot_060_1.0, test12, 3213, 3223) at 06-Aug-2013 01:37:55
Finish runing encode (mbh, subshot_060_1.0, test12, 2872, 2882) at 06-Aug-2013 01:37:56
Finish runing encode (mbh, subshot_060_1.0, test12, 2905, 2915) at 06-Aug-2013 01:38:07
Start runing encode (mbh, subshot_060_1.0, test12, 3257, 3267) at 06-Aug-2013 01:38:11
Start runing encode (mbh, subshot_060_1.0, test12, 3235, 3245) at 06-Aug-2013 01:38:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2916, 2926) at 06-Aug-2013 01:38:18
Start runing encode (mbh, subshot_060_1.0, test12, 3268, 3278) at 06-Aug-2013 01:38:25
Finish runing encode (mbh, subshot_060_1.0, test12, 2938, 2948) at 06-Aug-2013 01:38:26
Finish runing encode (mbh, subshot_060_1.0, test12, 2894, 2904) at 06-Aug-2013 01:38:27
Finish runing encode (mbh, subshot_060_1.0, test12, 2927, 2937) at 06-Aug-2013 01:38:30
Start runing encode (mbh, subshot_060_1.0, test12, 3290, 3300) at 06-Aug-2013 01:38:40
Start runing encode (mbh, subshot_060_1.0, test12, 3279, 3289) at 06-Aug-2013 01:38:41
Finish runing encode (mbh, subshot_060_1.0, test12, 3015, 3025) at 06-Aug-2013 01:38:55
Finish runing encode (mbh, subshot_060_1.0, test12, 3004, 3014) at 06-Aug-2013 01:39:06
Start runing encode (mbh, subshot_060_1.0, test12, 3312, 3322) at 06-Aug-2013 01:39:11
Start runing encode (mbh, subshot_060_1.0, test12, 3334, 3344) at 06-Aug-2013 01:39:11
Finish runing encode (mbh, subshot_060_1.0, test12, 2949, 2959) at 06-Aug-2013 01:39:23
Start runing encode (mbh, subshot_060_1.0, test12, 3345, 3355) at 06-Aug-2013 01:39:26
Finish runing encode (mbh, subshot_060_1.0, test12, 3037, 3047) at 06-Aug-2013 01:39:28
Start runing encode (mbh, subshot_060_1.0, test12, 3356, 3366) at 06-Aug-2013 01:39:40
Start runing encode (mbh, subshot_060_1.0, test12, 3367, 3377) at 06-Aug-2013 01:39:41
Finish runing encode (mbh, subshot_060_1.0, test12, 3026, 3036) at 06-Aug-2013 01:39:43
Finish runing encode (mbh, subshot_060_1.0, test12, 3092, 3102) at 06-Aug-2013 01:39:44
Finish runing encode (mbh, subshot_060_1.0, test12, 2960, 2970) at 06-Aug-2013 01:39:45
Finish runing encode (mbh, subshot_060_1.0, test12, 2971, 2981) at 06-Aug-2013 01:39:46
Finish runing encode (mbh, subshot_060_1.0, test12, 2993, 3003) at 06-Aug-2013 01:39:52
Finish runing encode (mbh, subshot_060_1.0, test12, 3048, 3058) at 06-Aug-2013 01:39:52
Start runing encode (mbh, subshot_060_1.0, test12, 3389, 3399) at 06-Aug-2013 01:39:56
Start runing encode (mbh, subshot_060_1.0, test12, 3400, 3410) at 06-Aug-2013 01:39:56
Start runing encode (mbh, subshot_060_1.0, test12, 3378, 3388) at 06-Aug-2013 01:39:56
Finish runing encode (mbh, subshot_060_1.0, test12, 3081, 3091) at 06-Aug-2013 01:40:10
Finish runing encode (mbh, subshot_060_1.0, test12, 2982, 2992) at 06-Aug-2013 01:40:11
Finish runing encode (mbh, subshot_060_1.0, test12, 3070, 3080) at 06-Aug-2013 01:40:12
Start runing encode (mbh, subshot_060_1.0, test12, 3433, 3443) at 06-Aug-2013 01:40:25
Start runing encode (mbh, subshot_060_1.0, test12, 3422, 3432) at 06-Aug-2013 01:40:25
Start runing encode (mbh, subshot_060_1.0, test12, 3444, 3454) at 06-Aug-2013 01:40:25
Finish runing encode (mbh, subshot_060_1.0, test12, 3059, 3069) at 06-Aug-2013 01:40:33
Finish runing encode (mbh, subshot_060_1.0, test12, 3103, 3113) at 06-Aug-2013 01:40:33
Finish runing encode (mbh, subshot_060_1.0, test12, 3147, 3157) at 06-Aug-2013 01:40:35
Start runing encode (mbh, subshot_060_1.0, test12, 3455, 3465) at 06-Aug-2013 01:40:40
Start runing encode (mbh, subshot_060_1.0, test12, 3466, 3476) at 06-Aug-2013 01:40:41
Finish runing encode (mbh, subshot_060_1.0, test12, 3180, 3190) at 06-Aug-2013 01:40:43
Finish runing encode (mbh, subshot_060_1.0, test12, 3169, 3179) at 06-Aug-2013 01:40:44
Finish runing encode (mbh, subshot_060_1.0, test12, 3191, 3201) at 06-Aug-2013 01:40:55
Start runing encode (mbh, subshot_060_1.0, test12, 3477, 3487) at 06-Aug-2013 01:40:55
Start runing encode (mbh, subshot_060_1.0, test12, 3488, 3498) at 06-Aug-2013 01:40:55
Start runing encode (mbh, subshot_060_1.0, test12, 3499, 3509) at 06-Aug-2013 01:40:55
Finish runing encode (mbh, subshot_060_1.0, test12, 3158, 3168) at 06-Aug-2013 01:41:02
Finish runing encode (mbh, subshot_060_1.0, test12, 3114, 3124) at 06-Aug-2013 01:41:04
Start runing encode (mbh, subshot_060_1.0, test12, 3532, 3542) at 06-Aug-2013 01:41:11
Start runing encode (mbh, subshot_060_1.0, test12, 3510, 3520) at 06-Aug-2013 01:41:11
Start runing encode (mbh, subshot_060_1.0, test12, 3521, 3531) at 06-Aug-2013 01:41:11
Finish runing encode (mbh, subshot_060_1.0, test12, 3268, 3278) at 06-Aug-2013 01:41:28
Finish runing encode (mbh, subshot_060_1.0, test12, 3213, 3223) at 06-Aug-2013 01:41:30
Finish runing encode (mbh, subshot_060_1.0, test12, 3136, 3146) at 06-Aug-2013 01:41:30
Finish runing encode (mbh, subshot_060_1.0, test12, 3246, 3256) at 06-Aug-2013 01:41:30
Start runing encode (mbh, subshot_060_1.0, test12, 3543, 3553) at 06-Aug-2013 01:41:40
Start runing encode (mbh, subshot_060_1.0, test12, 3554, 3564) at 06-Aug-2013 01:41:40
Start runing encode (mbh, subshot_060_1.0, test12, 3565, 3575) at 06-Aug-2013 01:41:40
Finish runing encode (mbh, subshot_060_1.0, test12, 3125, 3135) at 06-Aug-2013 01:41:46
Finish runing encode (mbh, subshot_060_1.0, test12, 3279, 3289) at 06-Aug-2013 01:41:46
Finish runing encode (mbh, subshot_060_1.0, test12, 3202, 3212) at 06-Aug-2013 01:41:47
Finish runing encode (mbh, subshot_060_1.0, test12, 3257, 3267) at 06-Aug-2013 01:41:47
Start runing encode (mbh, subshot_060_1.0, test12, 3598, 3608) at 06-Aug-2013 01:41:55
Start runing encode (mbh, subshot_060_1.0, test12, 3576, 3586) at 06-Aug-2013 01:41:55
Start runing encode (mbh, subshot_060_1.0, test12, 3609, 3619) at 06-Aug-2013 01:41:55
Finish runing encode (mbh, subshot_060_1.0, test12, 3235, 3245) at 06-Aug-2013 01:41:56
Finish runing encode (mbh, subshot_060_1.0, test12, 3301, 3311) at 06-Aug-2013 01:42:06
Finish runing encode (mbh, subshot_060_1.0, test12, 3290, 3300) at 06-Aug-2013 01:42:08
Start runing encode (mbh, subshot_060_1.0, test12, 3620, 3630) at 06-Aug-2013 01:42:10
Finish runing encode (mbh, subshot_060_1.0, test12, 3224, 3234) at 06-Aug-2013 01:42:18
Start runing encode (mbh, subshot_060_1.0, test12, 3642, 3652) at 06-Aug-2013 01:42:25
Finish runing encode (mbh, subshot_060_1.0, test12, 3323, 3333) at 06-Aug-2013 01:42:25
Start runing encode (mbh, subshot_060_1.0, test12, 3664, 3674) at 06-Aug-2013 01:42:26
Start runing encode (mbh, subshot_060_1.0, test12, 3631, 3641) at 06-Aug-2013 01:42:26
Start runing encode (mbh, subshot_060_1.0, test12, 3653, 3663) at 06-Aug-2013 01:42:26
